id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_luxury,is_long_term,availability_ratio,log_price
50802053.0,Private Plunge Pool Villa 4 BR for Dinner Party!,240603715,Sasikarn,Suan Luang,13.71241,100.63539,Private room,17286,1,1,2022-04-17,0.12,31,159,1,True,False,0.43561643835616437,9.757710052922787
51851676.0,Weekly・Monthly! 110m2~3BR!Sukhumv#Near Terminal 21,4385665,Yefeng,Khlong Toei,13.73566,100.55855,Entire home/apt,8691,1,26,2022-12-12,1.64,24,49,23,True,False,0.13424657534246576,9.07015834137632
50802708.0,Private Plunge Pool Villa 2BR for Family Onnut BTS,240603715,Sasikarn,Suan Luang,13.70876,100.61283,Private room,17143,1,0,,0.0,31,343,0,True,False,0.9397260273972603,9.749403537153412
51854076.0,Weekly・7F100m2~!2BR Asok&Sukhumvit#3Beds,4385665,Yefeng,Khlong Toei,13.73515,100.55687,Entire home/apt,7545,1,30,2022-12-23,1.9,24,74,27,True,False,0.20273972602739726,8.928772900524256
52713045.0,Muji House,351309638,Smirah,Lat Phrao,13.80872,100.60234,Entire home/apt,9957,1,6,2022-12-11,1.09,5,359,6,True,False,0.9835616438356164,9.206131527202128
51914290.0,Designer Loft with Stunning RiverView Free Pick-Up,298779338,Joyce,Bang Rak,13.72068,100.51736,Entire home/apt,16843,2,40,2022-12-26,2.6,8,238,35,True,False,0.6520547945205479,9.73174978928182
51049280.0,Siamese Exclusive Queens-2BR 77 SQM/5 min walk MRT,412845925,Siamese Exclusive,Khlong Toei,13.723146,100.55954,Entire home/apt,9286,1,87,2022-11-30,5.1,7,362,80,True,False,0.9917808219178083,9.13637085177601
52940323.0,🎗Chewathai Ramkhamhaeng By KhunGrape,99882630,Jiranuch,Bang Kapi,13.76082,100.63366,Private room,429443,1,0,,0.0,1,313,0,True,False,0.8575342465753425,12.970246627738057
52225888.0,"Bangkok horizon Ramkhanheang Beautifull room❤ 40 sqm. 17th floors. 1,1000 /mounth. full Furniture Full Electical machine Contact for 1 year Line ID: easy.cd",421505375,เกวลิน,Bang Kapi,13.76335,100.64786,Private room,11000,1,0,,0.0,2,365,0,True,False,1.0,9.305741456739435
51134954.0,Spacious new studio 2 BR 75 sqm Suk 71 - Pridi 45,181453003,Cedric,Vadhana,13.73709,100.59671,Private room,18000,1,2,2021-12-18,0.12,9,358,0,True,False,0.9808219178082191,9.798182590890704
52226972.0,Atmoz รัชดา-ห้วยขวาง ลดราคาหนักๆ,394945171,Lulu,Wang Thonglang,13.77171,100.59696,Private room,11000,1,0,,0.0,2,365,0,True,False,1.0,9.305741456739435
52503428.0,คอนโดน่าอยู่ พร้อมสระว่ายน้ํา และลานกว้าง,295157799,วิทยาธร,Bang Sue,13.81144,100.52202,Private room,100000,2,0,,0.0,1,365,0,True,False,1.0,11.51293546492023
53096792.0,Grand Suite Soi Sukhumvit19 with Pool - D,45414241,Banthueng,Vadhana,13.74061,100.56024,Entire home/apt,8871,1,8,2022-12-09,0.81,7,362,8,True,False,0.9917808219178083,9.090655529030203
53137912.0,Luxury Condo 2 Bedrooms in Bangkok area,84355602,Virat,Huai Khwang,13.74508,100.58868,Private room,8500,1,0,,0.0,2,365,0,True,False,1.0,9.04793908261736
53649515.0,Luxury Celebrity Home Centre of Shopping Malls,131434356,Salinrat,Lat Phrao,13.80991,100.61591,Entire home/apt,14150,365,1,2022-03-31,0.11,4,365,1,True,True,1.0,9.557540571952371
52540704.0,Luxury tropical pool villa /best location BKK 5bed,281340146,Toshiaki,Vadhana,13.73662,100.58846,Entire home/apt,47989,1,0,,0.0,1,291,0,True,False,0.7972602739726027,10.77874793485229
53927615.0,1 Bedroom 1 Bathroom Apartment near MRT HuayKwang,307197002,Wassaya,Huai Khwang,13.76017,100.57385,Private room,12000,1,0,,0.0,2,365,0,True,False,1.0,9.392745258631441
53710591.0,Artist House & Gallery- 4 Guest Suites,8123510,Tatiya,Chatuchak,13.81682,100.58286,Entire home/apt,12054,2,1,2022-12-03,1.0,13,345,1,True,False,0.9452054794520548,9.397234790615272
53835137.0,FINE BANGKOK. Luxuary Penthous,276418453,G Living,Vadhana,13.72947,100.58618,Entire home/apt,11000,30,0,,0.0,32,362,0,True,False,0.9917808219178083,9.305741456739435
53906141.0,7D-3Bedrooms/2Baths near MRT/BTS Downtown Bangkok,30262097,Dr. Supot,Vadhana,13.746123,100.558868,Entire home/apt,7759,2,12,2022-11-28,0.98,15,175,11,True,False,0.4794520547945205,8.956737613177264
5.62972e+17,3B中文No Guest Service Fee@Nana Asok/Soi11 Nightlife,131427125,Jj,Vadhana,13.74666,100.5591,Entire home/apt,1014758,30,2,2022-09-17,0.32,10,75,2,True,False,0.2054794520547945,13.830161703841414
5.48831e+17,Luxury Service Apartment - Three Bedroom,442284362,Vivi,Vadhana,13.72859,100.57984,Entire home/apt,10429,1,0,,0.0,3,223,0,True,False,0.6109589041095891,9.252441547994819
54358998.0,3 BD - Luxury Thai Villa in Sukumvit 24,8336931,Tontrakun,Khlong Toei,13.72081661,100.5660477,Entire home/apt,14971,365,12,2022-11-27,1.41,3,350,12,True,True,0.958904109589041,9.61393706902432
54359203.0,2 BD - Luxury Thai Villa in Sukumvit 24,8336931,Tontrakun,Khlong Toei,13.72081661,100.5660477,Entire home/apt,12614,365,21,2022-12-21,3.03,3,363,21,True,True,0.9945205479452055,9.442641861075158
5.58239e+17,"1 Bedroom Beverly 33, pool, gym sukhumvit 33",181453003,Cedric,Vadhana,13.73427,100.56855,Private room,8999,30,0,,0.0,9,361,0,True,False,0.989041095890411,9.104979856318357
5.58461e+17,issi condo suksawad,444293366,Supawit,Rat Burana,13.68248,100.49446,Private room,8000,1,0,,0.0,1,365,0,True,False,1.0,8.987321812850125
5.79352e+17,Luxury 3B with private bar / cook and maid,57683727,Christophe,Vadhana,13.72807,100.59002,Entire home/apt,25743,21,0,,0.0,2,365,0,True,False,1.0,10.155956869232165
6.01065e+17,BEB Silom 4 Private Furnished BR with Free-parking,452485272,Yu,Bang Rak,13.726895,100.527184,Entire home/apt,9000,10,0,,0.0,2,89,0,True,False,0.24383561643835616,9.105090961257085
5.9313e+17,Stunning Modern 2 Bedroom City View near Asiatique,337002776,Zuzu,Bang Kho Laem,13.70529,100.50597,Private room,10049,1,0,,0.0,30,357,0,True,False,0.9780821917808219,9.215327913487222
5.93134e+17,Lovely 2 Bedroom with River View near Asiatique,337002776,Zuzu,Bang Kho Laem,13.70362,100.50584,Private room,11280,1,0,,0.0,30,350,0,True,False,0.958904109589041,9.33087517360492
5.81795e+17,"SHAN : Family Private Pool 2 BR, Onnut BTS, WIFI",240603715,Sasikarn,Suan Luang,13.71082,100.63356,Private room,8243,1,0,,0.0,31,340,0,True,False,0.9315068493150684,9.01724094201035
5.82475e+17,"SHAN : Family 4 BR Private Pool ,BTS Onnut, WIFI",240603715,Sasikarn,Suan Luang,13.71036,100.63535,Private room,13588,1,1,2022-05-16,0.13,31,319,1,True,False,0.873972602739726,9.517015920920498
5.85171e+17,Brand new 1 Bedroom Sukhumvit 22,181453003,Cedric,Khlong Toei,13.7266,100.56354,Private room,8970,1,0,,0.0,9,365,0,True,False,1.0,9.101752431559284
5.97431e+17,Four seasons private residences with river view,394945171,Lulu,Sathon,13.7134,100.51104,Entire home/apt,200000,1,0,,0.0,2,361,0,True,False,0.989041095890411,12.206077645517674
